query_id,query,desired_location,profile_skills,desired_experience,workplace_preference,desired_job_types,job_id,title,company,description,location,workplace,experience_level,job_type,posted_at,skills,salary,url,source,label
query-0065,mid Site Reliability Engineer,"New York, USA",kubernetes|python|terraform,mid,hybrid,full time,query-0065-job-4,Security Engineer,Northstar Labs,We are hiring someone to protect applications investigate threats and improve security controls. You will work with siem threat modeling cloud security incident response in a collaborative team.,Remote,onsite,lead,full time,2026-04-21 09:00:00+00:00,siem|threat modeling|cloud security|incident response,"$90,000 - $140,000",https://jobs.example/query-0065-job-4,synthetic,0
query-0115,mid ML Engineer,"Toronto, Canada",nlp|pytorch|python,mid,remote,full time,query-0115-job-0,ML Engineer,Orbit Works,We are hiring someone to build production machine learning systems and deploy predictive models. You will work with nlp pytorch python mlops in a collaborative team.,"Toronto, Canada",remote,mid,full time,2026-05-07 10:00:00+00:00,nlp|pytorch|python|mlops,"$90,000 - $140,000",https://jobs.example/query-0115-job-0,synthetic,1
query-0230,mid ML Engineer,"London, UK",python|mlops|sql,mid,hybrid,full time,query-0230-job-1,Technical Specialist,Northstar Labs,We are hiring someone to build production machine learning systems and deploy predictive models. You will work with python mlops sql in a collaborative team.,"London, UK",hybrid,mid,full time,2026-05-31 22:00:00+00:00,python|mlops|sql,,https://jobs.example/query-0230-job-1,synthetic,1
query-0236,mid Site Reliability Engineer,"Toronto, Canada",observability|python|linux,mid,hybrid,full time,query-0236-job-2,Site Reliability Engineer,Vertex Studio,"Role focused on operate cloud infrastructure delivery pipelines and reliable services, but requires entry experience and attendance in Berlin, Germany.","Berlin, Germany",hybrid,entry,full time,2026-05-25 21:00:00+00:00,linux|kubernetes,"$90,000 - $140,000",https://jobs.example/query-0236-job-2,synthetic,0
query-0067,entry SOC Analyst,Remote,siem|threat modeling|incident response,entry,hybrid,full time,query-0067-job-1,Risk Specialist,Northstar Labs,We are hiring someone to protect applications investigate threats and improve security controls. You will work with siem threat modeling incident response in a collaborative team.,Remote,hybrid,entry,full time,2026-05-21 11:00:00+00:00,siem|threat modeling|incident response,"$90,000 - $140,000",https://jobs.example/query-0067-job-1,synthetic,1
query-0213,senior Technical Product Manager,Remote,analytics|agile|sql,senior,remote,full time,query-0213-job-1,Program Lead,Northstar Labs,We are hiring someone to lead product discovery strategy experiments and cross functional delivery. You will work with analytics agile sql roadmaps experimentation in a collaborative team.,Remote,remote,senior,full time,2026-04-18 02:00:00+00:00,analytics|agile|sql|roadmaps|experimentation,"$90,000 - $140,000",https://jobs.example/query-0213-job-1,synthetic,1
query-0293,senior React Developer,"New York, USA",typescript|webpack|react,senior,remote,full time,query-0293-job-3,Site Reliability Engineer,Orbit Works,We are hiring someone to operate cloud infrastructure delivery pipelines and reliable services. You will work with observability kubernetes terraform aws in a collaborative team.,"London, UK",remote,entry,contract,2026-05-30 18:00:00+00:00,observability|kubernetes|terraform|aws,"$90,000 - $140,000",https://jobs.example/query-0293-job-3,synthetic,0
query-0030,entry Analytics Engineer,"Toronto, Canada",kafka|spark|airflow,entry,hybrid,part time,query-0030-job-5,Product Designer,Maple Cloud,We are hiring someone to research user needs and design intuitive digital product experiences. You will work with research figma usability prototyping in a collaborative team.,Remote,remote,lead,full time,2026-05-04 14:00:00+00:00,research|figma|usability|prototyping,"$90,000 - $140,000",https://jobs.example/query-0030-job-5,synthetic,0
query-0098,entry Technical Product Manager,"Berlin, Germany",experimentation|agile|sql,entry,remote,full time,query-0098-job-0,Technical Product Manager,Vertex Studio,We are hiring someone to lead product discovery strategy experiments and cross functional delivery. You will work with experimentation agile sql discovery analytics in a collaborative team.,"Berlin, Germany",remote,entry,full time,2026-05-29 09:00:00+00:00,experimentation|agile|sql|discovery|analytics,,https://jobs.example/query-0098-job-0,synthetic,1
query-0176,senior UX Designer,"New York, USA",design systems|prototyping|figma,senior,hybrid,contract,query-0176-job-1,Creative Specialist,Northstar Labs,We are hiring someone to research user needs and design intuitive digital product experiences. You will work with design systems prototyping figma research in a collaborative team.,"New York, USA",hybrid,senior,contract,2026-05-21 18:00:00+00:00,design systems|prototyping|figma|research,"$90,000 - $140,000",https://jobs.example/query-0176-job-1,synthetic,1
query-0019,mid UX Designer,"Berlin, Germany",research|prototyping|usability,mid,remote,full time,query-0019-job-2,UX Designer,Orbit Works,"Role focused on research user needs and design intuitive digital product experiences, but requires senior experience and attendance in Remote.",Remote,onsite,senior,contract,2026-05-23 01:00:00+00:00,research|usability,,https://jobs.example/query-0019-job-2,synthetic,0
query-0210,lead Python Developer,"London, UK",docker|rest api|fastapi,lead,onsite,full time,query-0210-job-6,Site Reliability Engineer,Orbit Works,We are hiring someone to operate cloud infrastructure delivery pipelines and reliable services. You will work with python terraform observability aws in a collaborative team.,"New York, USA",hybrid,entry,full time,2026-05-26 19:00:00+00:00,python|terraform|observability|aws,,https://jobs.example/query-0210-job-6,synthetic,0
query-0078,lead Data Platform Engineer,"Berlin, Germany",airflow|kafka|spark,lead,remote,full time,query-0078-job-1,Platform Specialist,Orbit Works,We are hiring someone to design reliable data pipelines warehouses and streaming platforms. You will work with airflow kafka spark in a collaborative team.,"Berlin, Germany",remote,lead,full time,2026-05-16 21:00:00+00:00,airflow|kafka|spark,,https://jobs.example/query-0078-job-1,synthetic,1
query-0287,lead Python Developer,"New York, USA",fastapi|python|redis,lead,hybrid,full time,query-0287-job-6,Site Reliability Engineer,Vertex Studio,We are hiring someone to operate cloud infrastructure delivery pipelines and reliable services. You will work with kubernetes observability linux terraform in a collaborative team.,"Berlin, Germany",remote,lead,contract,2026-05-19 22:00:00+00:00,kubernetes|observability|linux|terraform,,https://jobs.example/query-0287-job-6,synthetic,0
query-0168,mid Site Reliability Engineer,"Toronto, Canada",terraform|observability|aws,mid,onsite,full time,query-0168-job-2,Site Reliability Engineer,Helio Systems,"Role focused on operate cloud infrastructure delivery pipelines and reliable services, but requires lead experience and attendance in New York, USA.","New York, USA",onsite,lead,part time,2026-04-28 02:00:00+00:00,aws|kubernetes,,https://jobs.example/query-0168-job-2,synthetic,0
query-0071,entry DevOps Engineer,"Toronto, Canada",terraform|observability|kubernetes,entry,onsite,full time,query-0071-job-1,Infrastructure Specialist,Helio Systems,We are hiring someone to operate cloud infrastructure delivery pipelines and reliable services. You will work with terraform observability kubernetes aws python in a collaborative team.,"Toronto, Canada",onsite,entry,full time,2026-04-18 08:00:00+00:00,terraform|observability|kubernetes|aws|python,"$90,000 - $140,000",https://jobs.example/query-0071-job-1,synthetic,1
query-0219,mid Data Engineer,"Berlin, Germany",dbt|sql|airflow,mid,hybrid,full time,query-0219-job-6,Product Owner,Vertex Studio,We are hiring someone to lead product discovery strategy experiments and cross functional delivery. You will work with experimentation roadmaps analytics sql in a collaborative team.,"London, UK",remote,lead,part time,2026-04-30 00:00:00+00:00,experimentation|roadmaps|analytics|sql,"$90,000 - $140,000",https://jobs.example/query-0219-job-6,synthetic,0
query-0227,lead Site Reliability Engineer,"Berlin, Germany",terraform|observability|python,lead,onsite,full time,query-0227-job-0,Site Reliability Engineer,Vertex Studio,We are hiring someone to operate cloud infrastructure delivery pipelines and reliable services. You will work with terraform observability python kubernetes linux in a collaborative team.,"Berlin, Germany",onsite,lead,full time,2026-05-03 16:00:00+00:00,terraform|observability|python|kubernetes|linux,"$90,000 - $140,000",https://jobs.example/query-0227-job-0,synthetic,1
query-0258,entry Python Developer,Remote,redis|python|postgresql,entry,hybrid,full time,query-0258-job-1,Software Specialist,Orbit Works,We are hiring someone to develop scalable backend services APIs and distributed systems. You will work with redis python postgresql in a collaborative team.,Remote,hybrid,entry,full time,2026-05-30 00:00:00+00:00,redis|python|postgresql,"$90,000 - $140,000",https://jobs.example/query-0258-job-1,synthetic,1
query-0015,mid Backend Engineer,"New York, USA",python|postgresql|fastapi,mid,hybrid,full time,query-0015-job-7,Technical Product Manager,Vertex Studio,We are hiring someone to lead product discovery strategy experiments and cross functional delivery. You will work with sql roadmaps agile discovery in a collaborative team.,"London, UK",hybrid,lead,part time,2026-05-12 06:00:00+00:00,sql|roadmaps|agile|discovery,"$90,000 - $140,000",https://jobs.example/query-0015-job-7,synthetic,0
query-0297,entry Technical Product Manager,"New York, USA",sql|roadmaps|analytics,entry,remote,full time,query-0297-job-5,UI Engineer,Orbit Works,We are hiring someone to build accessible responsive web applications and design systems. You will work with typescript css html testing in a collaborative team.,"Toronto, Canada",onsite,entry,contract,2026-05-23 18:00:00+00:00,typescript|css|html|testing,"$90,000 - $140,000",https://jobs.example/query-0297-job-5,synthetic,0
query-0250,senior ML Engineer,"London, UK",nlp|sql|scikit learn,senior,hybrid,full time,query-0250-job-6,Product Owner,Vertex Studio,We are hiring someone to lead product discovery strategy experiments and cross functional delivery. You will work with agile experimentation sql discovery in a collaborative team.,"Berlin, Germany",onsite,entry,part time,2026-04-29 05:00:00+00:00,agile|experimentation|sql|discovery,"$90,000 - $140,000",https://jobs.example/query-0250-job-6,synthetic,0
query-0122,mid Product Designer,Remote,usability|design systems|prototyping,mid,hybrid,full time,query-0122-job-4,Cloud Engineer,Vertex Studio,We are hiring someone to operate cloud infrastructure delivery pipelines and reliable services. You will work with linux aws python kubernetes in a collaborative team.,"London, UK",hybrid,senior,contract,2026-05-26 03:00:00+00:00,linux|aws|python|kubernetes,,https://jobs.example/query-0122-job-4,synthetic,0
query-0023,senior Technical Product Manager,Remote,agile|experimentation|sql,senior,remote,full time,query-0023-job-6,Security Engineer,Maple Cloud,We are hiring someone to protect applications investigate threats and improve security controls. You will work with incident response cloud security threat modeling siem in a collaborative team.,"Berlin, Germany",onsite,senior,contract,2026-05-23 15:00:00+00:00,incident response|cloud security|threat modeling|siem,"$90,000 - $140,000",https://jobs.example/query-0023-job-6,synthetic,0
